Title,Popularity,Type,Mid,2016-05-01,2016-05-08,2016-05-15,2016-05-22,2016-05-29,2016-06-05,2016-06-12,2016-06-19,2016-06-26,2016-07-03,2016-07-10,2016-07-17,2016-07-24,2016-07-31,2016-08-07,2016-08-14,2016-08-21,2016-08-28,Average Search Popularity
Kirby & The Amazing Mirror,8,Video game,/m/034d84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Playroom,0,Video game,/m/0wzsxpy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donkey Kong Country 3: Dixie Kong's Double Trouble!,11,Video game,/m/0140b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super Monkey Ball 2,11,Video game,/m/04r47y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ultima Online,9,Online game,/m/0m8b4,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Halo 2,7,Video game,/m/02f879,0.02,0.024691358,0.027027027,0.035087719,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.041524799
All-Pro Football 2K8,13,Console game,/m/0280qs5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legaia 2: Duel Saga,10,Video game,/m/06c6rf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halo Wars,11,Video game,/m/025vcqb,0.02,0.024691358,0.013513514,0.01754386,0.036363636,0.06,0.4,0.142857143,0.047619048,0.05,0.025641026,0.052631579,0.027027027,0.025,0.02173913,0.044444444,0.020833333,0.018518519,0.058245756
Naruto: Clash of Ninja,10,Video game series,/m/02vr0ck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dog Island,10,Video game,/m/02pyckf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disney Sing It,10,Video game,/m/04n3h8j,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wurm Online,7,Online game,/m/04rszh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rift,11,Online game,/m/064npj1,0.03,0.037037037,0.040540541,0.035087719,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.043516976
Dust: An Elysian Tail,13,Video game,/m/0gjbcyt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grim Dawn,6,Video game,/m/0bs4qtb,0.02,0.012345679,0.027027027,0.035087719,0.036363636,0.04,0.022222222,0.047619048,0.047619048,0.05,0.051282051,0.026315789,0.054054054,0.075,0.065217391,0.044444444,0.041666667,0.037037037,0.04073899
Tom Clancy's Ghost Recon Phantoms,9,Video game,/m/0gvr2sz,0,0,0,0,0,0,0.022222222,0,0,0,0,0,0,0,0,0,0.020833333,0,0.002391975
Rhythm Heaven Fever,10,Video game,/m/0gx0qlj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Digimon Masters,10,Online game,/m/0fqqxjn,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
The Crew,11,Video game,/m/0vztflg,0.01,0.012345679,0.013513514,0.035087719,0.018181818,0.02,0.066666667,0.095238095,0.071428571,0.05,0.051282051,0.026315789,0.027027027,0.05,0.02173913,0.022222222,0.020833333,0.018518519,0.03502223
Gang Beasts,15,Video game,/m/012brctq,0.01,0.012345679,0.027027027,0.035087719,0.018181818,0.04,0.044444444,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.054054054,0.05,0.02173913,0.022222222,0.020833333,0.018518519,0.03464476
Yu-Gi-Oh! Legacy of the Duelist,16,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unravel,9,Video game,/g/11b7x1nzp0,0,0,0,0,0,0,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0.001234568
Ryu ga Gotoku Kiwami,10,Video game,/m/09ptwb,0.02,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.081081081,0.025,0.02173913,0.044444444,0.041666667,0.018518519,0.026712933
Roguelands,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diep.io,0,,,0.01,0.024691358,0.162162162,0.245614035,0.2,0.24,0.244444444,0.214285714,0.166666667,0.15,0.153846154,0.131578947,0.135135135,0.125,0.086956522,0.088888889,0.104166667,0.092592593,0.143112738
Guardians of Atlas,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mega Man Battle Network 6,5,Video game,/m/07r8nw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Master of Orion,8,Computer game,/m/01r9pr,0.02,0.012345679,0.013513514,0.01754386,0.018181818,0,0,0.023809524,0.023809524,0.025,0,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.083333333,0.111111111,0.02616403
Zone of the Enders,9,Video game series,/m/025vstj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donkey Kong 64,9,Video game,/m/0140b_,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0,0.019733593
DND,10,Video game,/m/042vy2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kirby 64: The Crystal Shards,9,Video game,/m/07b035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fatal Frame,11,Video game series,/m/038mfr,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.001388889
Phoenix Wright: Ace Attorney,9,Video game series,/m/06bx0m,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.051282051,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.022186901
Mega Man Star Force 2,6,Video game,/m/02rv3by,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Final Fantasy XIII,9,Video game,/m/05jl8d,0.04,0.049382716,0.054054054,0.070175439,0.072727273,0.08,0.088888889,0.119047619,0.119047619,0.1,0.102564103,0.105263158,0.108108108,0.1,0.086956522,0.088888889,0.083333333,0.074074074,0.0856951
Computer Space,7,Arcade game,/m/01qtnx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super Meat Boy,9,Video game,/m/05pb0tn,0,0,0,0,0.018181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001010101
Battle Kid: Fortress of Peril,9,Video game,/m/09v80rt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rayman Origins,12,Video game,/m/0cc6b7t,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0,0,0.02173913,0.044444444,0.020833333,0.018518519,0.006837738
Crusader Kings II,9,Video game,/m/0gx2sw9,0.02,0.024691358,0.027027027,0.035087719,0.036363636,0.04,0.044444444,0.071428571,0.071428571,0.075,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.0625,0.074074074,0.048774211
Hawken,9,Video game,/m/0h3w1ds,0,0,0,0,0,0,0,0,0.023809524,0.025,0.025641026,0.026315789,0,0,0,0,0,0,0.00559813
Eiyuu Densetsu: Sen no Kiseki,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugen Souls Z,5,Video game,/m/0m0fw9l,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk of Rain,9,Video game,/m/0_frnxs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghost of a Tale,9,Video game,/m/012g4fk2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Talisman Digital Edition,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Downwell,9,Video game,/g/11b77cnjbn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Star Ocean: Integrity and Faithlessness,9,Video game,/m/0134cqsb,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.047619048,0.19047619,0.15,0.102564103,0.052631579,0.054054054,0.05,0.02173913,0.022222222,0.020833333,0.018518519,0.046914737
DiRT Rally,11,Video game,/m/0134z8m5,0.03,0.037037037,0.040540541,0.052631579,0.036363636,0.04,0.066666667,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.018518519,0.044697396
How to Survive 2,10,Video game,/m/0y639q6,0.01,0,0,0,0,0,0,0.023809524,0.023809524,0,0,0,0,0,0,0,0,0,0.003201058
Far Cry: Primal,4,Video game,/g/11bw7qc_87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doom II: Hell on Earth,7,Video game,/m/01y3lh,0.02,0.024691358,0.054054054,0.052631579,0.036363636,0.04,0.044444444,0.023809524,0.023809524,0.05,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.030950065
Spyro: Year of the Dragon,8,Video game,/m/06q6lc,0,0,0,0,0,0,0.022222222,0.023809524,0,0,0.025641026,0,0,0,0,0,0,0,0.003981821
Fable: The Lost Chapters,8,Video game,/m/03rmpj,0.02,0.024691358,0.027027027,0.035087719,0.036363636,0.04,0.044444444,0.047619048,0.095238095,0.1,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.046948079
Chrono Cross,7,Video game,/m/0266_,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Fallout 2,8,Video game,/m/02rzm1,0.01,0.012345679,0.013513514,0.035087719,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.051282051,0.052631579,0.054054054,0.05,0.02173913,0.022222222,0.020833333,0.037037037,0.028542745
Dirge of Cerberus: Final Fantasy VII,9,Video game,/m/04q7gt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metroid II: Return of Samus,7,Video game,/m/01zwb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0.022222222,0,0,0.003650027
Die Hard,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shenmue,9,Video game,/m/0lpb9,0.01,0.012345679,0.013513514,0,0,0.02,0.022222222,0,0,0,0,0,0.027027027,0,0,0,0,0,0.005839358
Parasite Eve,7,Video game,/m/02vqp68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Witcher,10,Video game,/m/0gs0nr,0.08,0.111111111,0.162162162,0.263157895,0.418181818,0.42,0.4,0.404761905,0.357142857,0.375,0.307692308,0.289473684,0.27027027,0.225,0.217391304,0.2,0.229166667,0.222222222,0.2751519
The Music Machine,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batman,6,,,0.17,0.209876543,0.27027027,0.333333333,0.327272727,0.36,0.422222222,0.452380952,0.476190476,0.5,0.487179487,0.526315789,0.567567568,0.65,0.543478261,0.511111111,0.4375,0.351851852,0.422030588
Metroid: Zero Mission,9,Video game,/m/02vnlw,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0.025,0.02173913,0.022222222,0.020833333,0,0.006377483
Secret of Mana,8,Video game,/m/01km1hd,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Gears of War 2,8,Video game,/m/02qym_8,0.01,0,0,0,0,0,0.022222222,0.023809524,0,0.025,0,0,0.027027027,0,0,0.022222222,0,0,0.007237833
The Secret World,8,Online game,/m/08ysgh,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0,0.001322751
Star Trek Online,7,Online game,/m/04dywj,0,0,0,0,0,0,0,0,0,0.025,0,0.026315789,0.027027027,0,0,0,0,0,0.004352379
The Legend of Zelda: Skyward Sword,7,Console game,/m/09v5sg4,0.01,0.012345679,0.027027027,0.01754386,0.036363636,0.04,0.066666667,0.071428571,0.047619048,0.05,0.051282051,0.026315789,0.027027027,0.025,0.043478261,0.044444444,0.041666667,0.037037037,0.037513654
WolfTeam,6,Video game,/g/1215chzy,0.13,0.148148148,0.189189189,0.210526316,0.254545455,0.32,0.377777778,0.357142857,0.357142857,0.375,0.358974359,0.368421053,0.378378378,0.375,0.326086957,0.288888889,0.270833333,0.259259259,0.296961935
Knight Online,10,Online game,/m/05t59f,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.019300411
Metro: Last Light,7,Video game,/m/0gg7rmh,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
The Pinball Arcade,6,Video game,/m/0h_btxf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Park: The Stick of Truth,8,Video game,/m/0hn9_ym,0,0.012345679,0,0,0.018181818,0,0.044444444,0.047619048,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.019927642
Grief Syndrome,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Driveclub,5,Video game,/m/0r8mddn,0.01,0,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0,0.027027027,0,0,0.022222222,0.020833333,0.018518519,0.016017922
Armikrog,9,Video game,/m/0w31q93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Warhammer 40,000: Eternal Crusade",8,Online game,/m/0w1d9sz,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.018518519,0.002417695
Digimon Story: Cyber Sleuth,7,Video game,/m/012ghsnr,0.03,0.024691358,0.027027027,0.035087719,0.036363636,0.02,0.022222222,0.023809524,0.023809524,0.05,0.051282051,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.028108282
Resident Evil: Revelations 2,8,Video game,/m/012702fv,0.02,0.024691358,0.027027027,0.035087719,0.018181818,0.02,0.044444444,0.047619048,0.047619048,0.05,0.025641026,0.052631579,0.027027027,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.036477583
"Ed, Edd n Eddy: The Mis-Edventures",7,Video game,/m/08fwn1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mega Man X8,5,Video game,/m/06shr9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crash Nitro Kart,5,Video game,/m/0677d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Theft Auto III,9,Video game,/m/01_m48,0.07,0.086419753,0.094594595,0.122807018,0.163636364,0.16,0.177777778,0.214285714,0.214285714,0.225,0.230769231,0.210526316,0.216216216,0.2,0.173913043,0.177777778,0.166666667,0.148148148,0.169601352
Azure Dreams,6,Video game,/m/072p06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diablo,5,Video game,/m/09xng7,0.03,0.024691358,0.040540541,0.035087719,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.081081081,0.075,0.065217391,0.066666667,0.0625,0.037037037,0.0493212
RPG Maker XP,7,Video Game Engine,/m/040bcs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragon Ball Z: Budokai 3,7,Video game series,/m/05055f,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Metal Gear Solid,7,Video game,/m/01fmn8,0.03,0.037037037,0.040540541,0.052631579,0.072727273,0.08,0.088888889,0.095238095,0.071428571,0.075,0.102564103,0.078947368,0.108108108,0.1,0.065217391,0.088888889,0.0625,0.055555556,0.072515189
The Warriors,8,Video game,/m/06_40v,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.075,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.023540177
Prince of Persia: Warrior Within,7,Video game,/m/03zblj,0,0,0,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0,0.025,0,0,0,0,0.012640209
Shadow Warrior,7,Video game,/m/02z727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Witness,10,2016 video game,/m/0bbw4cn,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Star Fox 64,7,Video game,/m/02kz6v,0.01,0.012345679,0,0.01754386,0.018181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003226186
Mario Kart Wii,10,Video game,/m/02vvtz1,0.02,0.024691358,0.027027027,0.035087719,0.054545455,0.06,0.066666667,0.071428571,0.071428571,0.075,0.076923077,0.078947368,0.081081081,0.075,0.065217391,0.066666667,0.0625,0.055555556,0.059320362
Final Fantasy IV,7,Video game,/m/0dvyx,0.02,0.024691358,0.027027027,0.035087719,0.036363636,0.02,0.044444444,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.040413687
Kingdom Hearts: Birth by Sleep,7,Video game,/m/03c2kf1,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0,0,0,0.025,0,0,0,0.018518519,0.012774703
Journey,5,2012 video game,/m/0cc709p,0,0,0,0,0.018181818,0,0.022222222,0,0,0,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.037037037,0.013678867
Silkroad Online,9,Video game,/m/08p5yb,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Insurgency,6,,,0,0,0,0.01754386,0.036363636,0,0.022222222,0,0.023809524,0.025,0.025641026,0,0.027027027,0,0,0,0.020833333,0.018518519,0.012053286
Dead Rising 2,7,Video game,/m/05fc7nd,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.044444444,0.047619048,0.047619048,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.041666667,0.018518519,0.025799877
Metal Gear Rising: Revengeance,6,Video game,/m/064q3v5,0.01,0.012345679,0.013513514,0.035087719,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.021737058
Dustforce,7,Video game,/m/0j26n_p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyperdimension Neptunia mk2,6,Video game,/m/0h65gf5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chivalry: Medieval Warfare,8,Video game,/m/0h9804y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Game Dev Tycoon,5,Video game,/m/0vpscf9,0.02,0.037037037,0.054054054,0.052631579,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.05,0.025641026,0.026315789,0.027027027,0.05,0.043478261,0.022222222,0.020833333,0.018518519,0.036878057
SIMCITY (2013),5,Online game,/m/0j45r1z,0.01,0.012345679,0.013513514,0.01754386,0.036363636,0.02,0.022222222,0.047619048,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.023095252
"Papers, Please",8,Video game,/m/0wf1mcz,0,0.012345679,0,0,0,0,0,0,0,0,0,0,0,0,0.02173913,0,0.020833333,0,0.003051008
World of Tanks Blitz,3,Video game,/g/128dgrd5b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Starmade,6,Video game,/m/0w_03ld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dead Rising 3,6,Video game,/m/0vzr54c,0.02,0.012345679,0.027027027,0.01754386,0.018181818,0.02,0.066666667,0.071428571,0.071428571,0.05,0.025641026,0.026315789,0.027027027,0.025,0.043478261,0.044444444,0.041666667,0.018518519,0.03481744
Chroma Squad,7,Video game,/m/0134_ct9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
From The Depths,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This War of Mine,4,Video game,/m/0_ymq6c,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0,0.020833333,0,0.018499025
Final Fantasy Type-0 HD,7,Video game,/g/11b77dgkd4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rebel Galaxy,6,Video game,/g/11bwn41f5q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Creativerse,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Resident Evil Origins Collection,8,Video game series,/g/11c3v_thc8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crossout,7,Video game,/m/0138x0zl,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000555556
Furi,8,,,0,0,0,0,0,0,0,0,0.023809524,0.075,0.051282051,0.026315789,0.027027027,0.025,0,0,0,0,0.0126908
Football,7,,,0.3,0.345679012,0.351351351,0.456140351,0.472727273,0.6,0.822222222,0.761904762,0.80952381,0.775,0.692307692,0.631578947,0.675675676,0.7,0.630434783,0.711111111,0.666666667,0.648148148,0.6139151
Digimon World,6,Video game,/m/066pw7,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Ratchet & Clank: Going Commando,6,Video game,/m/04tl5d,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000555556
Bully: Scholarship Edition,8,Video game,/m/07740x,0.02,0.012345679,0.027027027,0.035087719,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.027027027,0.025,0.02173913,0.022222222,0.041666667,0.037037037,0.03550624
The Legend of Heroes: Trails in the Sky,6,Video game,/m/02qd0pf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crash Bandicoot,4,Video game series,/m/0pm67d7,0.05,0.098765432,0.094594595,0.105263158,0.109090909,0.12,0.488888889,0.261904762,0.19047619,0.15,0.153846154,0.131578947,0.135135135,0.15,0.086956522,0.111111111,0.125,0.092592593,0.147511355
Sonic Adventure DX: Director's Cut,7,Video game,/m/01d7jb,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0,0.020833333,0.018518519,0.019527831
Diddy Kong Racing,6,Video game,/m/03mp_j,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castle Crashers,6,Video game,/m/0fp72f,0.01,0.024691358,0.013513514,0.035087719,0.018181818,0.02,0.022222222,0.047619048,0.071428571,0.075,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.020833333,0.037037037,0.038416945
Valkyria Chronicles,6,Video game,/m/03c2lnf,0.01,0.024691358,0.054054054,0.052631579,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.035926502
Slaves to Armok II: Dwarf Fortress,6,Video game,/m/025wz28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flyff - Fly For Fun,6,Video game,/m/06w_bp,0.02,0.024691358,0.027027027,0.035087719,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.041524799
Harvest Moon DS Cute,6,Video game,/m/0gty09,0.01,0,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0,0.017585733
Habbo Hotel,6,Online game,/m/033ttf,0.02,0.024691358,0.013513514,0.035087719,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.040774048
Muramasa: The Demon Blade,4,Console game,/m/02z78x4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvel Heroes,10,Video game,/m/025vlrx,0,0.012345679,0.013513514,0.01754386,0,0.02,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0.00475696
Ys SEVEN,6,Video game,/m/09v29h0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thief,5,Video game,/m/05s_tc6,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Pokémon Black/White,6,Video game,/m/0kyshy1,0.08,0.098765432,0.108108108,0.140350877,0.163636364,0.18,0.2,0.19047619,0.214285714,0.3,0.512820513,0.657894737,0.648648649,0.575,0.434782609,0.444444444,0.354166667,0.259259259,0.309035531
Resident Evil: Revelations,9,Video game,/m/0cc5kfc,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Torchlight II,4,Video game,/m/0n1vvtk,0.01,0,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.047619048,0.025,0.025641026,0.026315789,0.027027027,0,0,0,0,0.018518519,0.016410686
Far Cry 3,6,Video game,/m/06_x0jc,0.05,0.061728395,0.067567568,0.087719298,0.109090909,0.12,0.111111111,0.142857143,0.119047619,0.15,0.128205128,0.131578947,0.135135135,0.125,0.086956522,0.111111111,0.125,0.092592593,0.108594527
Nidhogg,6,Video game,/m/0kypqll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
